task_id,arima_nmae,arima_da,arima_mae,ets_nmae,ets_da,ets_mae,llama_nmae,llama_da,llama_mae,horizon,gpt4o_nmae,gpt4o_da,gpt4o_mae,mistral_nmae,mistral_da,mistral_mae,domain,best_baseline_nmae,best_baseline_model,best_baseline_da,llama_improvement_nmae,mistral_improvement_nmae,gpt4o_improvement_nmae,llama_improvement_da,mistral_improvement_da,gpt4o_improvement_da,llama_beats_baseline,mistral_beats_baseline,gpt4o_beats_baseline,best_model,best_nmae
task_009,0.4251567388466745,1.0,105.38073309572312,0.5664309659640997,0.0,140.3974228500749,0.3929527606741838,1.0,97.3985502480002,24,0.4997792413128978,1.0,123.87690943920562,0.5287106708326401,0.0,131.0479477263282,ElectricityIncreaseInPredictionTask,0.4251567388466745,ARIMA,1.0,0.03220397817249071,-0.10355393198596563,-0.07462250246622332,0.0,-1.0,0.0,1,0,0,LLAMA,0.3929527606741838
task_000,0.4532931421690559,0.782608695652174,3.120167795263668,3.010230318221023,0.2608695652173913,20.72041869042137,0.6080862126715093,0.7391304347826086,4.185660097222222,24,1.4247635425623388,0.5416666666666666,6.904166666666666,0.9501289767841792,0.0,4.604166666666667,SensorMaintenance,0.4532931421690559,ARIMA,0.782608695652174,-0.1547930705024534,-0.49683583461512326,-0.9714704003932829,-0.0434782608695653,-0.782608695652174,-0.24094202898550732,0,0,0,ARIMA,0.4532931421690559
task_001,0.6803238882306634,0.7916666666666666,1.4768697740340648,0.8714355888833945,0.2083333333333333,1.891741424201035,1.2929186820217533,0.2083333333333333,2.806710972222222,24,0.9655370476737508,0.3333333333333333,7.004166666666667,0.6599655370476738,0.0,4.7875000000000005,SensorMaintenance,0.6803238882306634,ARIMA,0.7916666666666666,-0.6125947937910899,0.020358351182989565,-0.28521315944308745,-0.5833333333333334,-0.7916666666666666,-0.4583333333333333,0,1,0,MISTRAL,0.6599655370476738
task_002,0.5343152216912153,1.0,2.415550064729036,0.9564782619142932,0.0,4.324078809070866,0.9894594777265748,0.0416666666666666,4.473181388888889,24,0.78375,0.8333333333333334,2.6125,0.8600000000000001,0.0,2.866666666666667,SensorMaintenance,0.5343152216912153,ARIMA,1.0,-0.4551442560353596,-0.32568477830878484,-0.2494347783087847,-0.9583333333333334,-1.0,-0.16666666666666663,0,0,0,ARIMA,0.5343152216912153
task_003,0.5581755964099773,0.7916666666666666,4.579365622213523,0.6010132433822966,0.625,4.930812817582258,0.5801905535804976,0.625,4.75998,24,0.7904282115869018,0.625,6.5375000000000005,0.7481108312342569,0.0,6.1875,SensorMaintenance,0.5581755964099773,ARIMA,0.7916666666666666,-0.022014957170520377,-0.18993523482427965,-0.23225261517692453,-0.16666666666666663,-0.7916666666666666,-0.16666666666666663,0,0,0,ARIMA,0.5581755964099773
task_004,0.9918505427045334,0.4583333333333333,0.7480206176230024,0.912528530900524,0.4583333333333333,0.6881986003874786,1.2826887661141804,0.4583333333333333,0.9673611111111112,24,1.4033816425120769,0.4347826086956521,2.420833333333333,0.7777777777777777,0.0,1.3416666666666668,SensorMaintenance,0.912528530900524,ETS,0.4583333333333333,-0.3701602352136564,0.13475075312274631,-0.4908531116115529,0.0,-0.4583333333333333,-0.02355072463768121,0,1,0,MISTRAL,0.7777777777777777
task_005,0.4492207998634502,0.75,2.4950471925749134,0.679431853509894,0.75,3.7736777530362033,0.6061031007751938,0.75,3.366397638888889,24,1.0842696629213484,0.6666666666666666,3.216666666666667,1.3595505617977532,0.0,4.033333333333334,SensorMaintenance,0.4492207998634502,ARIMA,0.75,-0.1568823009117436,-0.910329761934303,-0.6350488630578982,0.0,-0.75,-0.08333333333333337,0,0,0,ARIMA,0.4492207998634502
task_006,0.4700922730974777,0.8333333333333334,2.405305464015427,0.6169765713219778,0.8333333333333334,3.1568634565974527,0.708569706840391,0.8333333333333334,3.625515,24,0.2642595499738356,0.9166666666666666,2.1041666666666665,0.684981684981685,0.0,5.454166666666667,SensorMaintenance,0.4700922730974777,ARIMA,0.8333333333333334,-0.2384774337429133,-0.2148894118842073,0.2058327231236421,0.0,-0.8333333333333334,0.08333333333333326,0,0,1,GPT4O,0.2642595499738356
task_007,0.6559860439413544,0.5833333333333334,3.3537286496501744,0.6542138289519381,0.7083333333333334,3.344668200516784,0.6348698994838359,0.7083333333333334,3.245772361111111,24,1.2233502538071066,0.3043478260869565,2.0083333333333333,0.6903553299492384,0.0,1.133333333333333,SensorMaintenance,0.6542138289519381,ETS,0.7083333333333334,0.01934392946810226,-0.03614150099730029,-0.5691364248551685,0.0,-0.7083333333333334,-0.4039855072463769,1,0,0,LLAMA,0.6348698994838359
task_008,0.4913485346915204,0.9166666666666666,2.604147233865058,0.7399076522400374,0.0833333333333333,3.921510556872198,0.5024882337526205,0.9166666666666666,2.6631876388888887,24,0.8103146853146854,0.9090909090909092,3.8625,0.8304195804195803,0.0,3.9583333333333326,SensorMaintenance,0.4913485346915204,ARIMA,0.9166666666666666,-0.011139699061100128,-0.3390710457280599,-0.318966150623165,0.0,-0.9166666666666666,-0.007575757575757458,0,0,0,ARIMA,0.4913485346915204
task_009,0.5635736201072111,0.782608695652174,2.165061990578536,0.4478562884748662,0.782608695652174,1.720514574890944,0.7356983007953725,0.782608695652174,2.826307638888889,24,1.159642401021711,0.5217391304347826,3.783333333333333,0.5759897828863345,0.0,1.8791666666666669,SensorMaintenance,0.4478562884748662,ETS,0.782608695652174,-0.28784201232050627,-0.12813349441146832,-0.7117861125468448,0.0,-0.782608695652174,-0.26086956521739135,0,0,0,ETS,0.4478562884748662
task_000,0.5590894816406624,0.1075268817204301,361.9905976578176,0.5576009686712051,0.075268817204301,361.0268383364043,0.5568077160506284,0.075268817204301,360.5132354165756,93,0.5650791255164505,0.086021505376344,365.8686794990129,0.5548602429931224,0.0,359.25231572633146,SpeedFromLoadTask,0.5576009686712051,ETS,0.1075268817204301,0.0007932526205767232,0.0027407256780827005,-0.007478156845245332,-0.0322580645161291,-0.1075268817204301,-0.0215053763440861,1,1,0,MISTRAL,0.5548602429931224
task_001,0.496811244713253,0.9444444444444444,307.708988504752,0.3834643456321837,0.9444444444444444,237.5055459749504,0.5352353221715744,0.0555555555555555,331.50763262713394,18,0.982653134135728,0.7777777777777778,608.6239093288846,0.5201220969845533,0.0,322.1469845241971,SpeedFromLoadTask,0.3834643456321837,ETS,0.9444444444444444,-0.15177097653939076,-0.13665775135236957,-0.5991887885035443,-0.888888888888889,-0.9444444444444444,-0.16666666666666663,0,0,0,ETS,0.3834643456321837
task_002,0.0059711773047916,0.0,1.7038289277318994,0.0238815855587262,0.0,6.814424398754663,0.0022414844292145,1.0,0.6395901204427067,15,0.0012074757498148,1.0,0.3445437988281317,0.0035978748818648,0.0,1.026625569661462,SpeedFromLoadTask,0.0059711773047916,ARIMA,0.0,0.0037296928755771,0.0023733024229268002,0.0047637015549768,1.0,0.0,1.0,1,1,1,GPT4O,0.0012074757498148
task_003,3.738641224856296,0.0,1258.9116463313212,3.79113474270685,0.0,1276.5877743693904,3.742630588535843,0.1034482758620689,1260.2549836818653,29,3.7308953234142814,0.0,1256.303371038187,3.7308952671516153,0.0,1256.3033520928743,SpeedFromLoadTask,3.738641224856296,ARIMA,0.0,-0.00398936367954672,0.007745957704680784,0.007745901442014702,0.1034482758620689,0.0,0.0,0,1,1,MISTRAL,3.7308952671516153
task_004,0.6800410648086277,0.55,589.6445361366101,0.6821905166830549,0.55,591.5082655774215,0.6800880354441885,0.45,589.6852630574543,40,0.6800908831509446,0.45,589.6877322241211,0.6800791114698722,0.0,589.6775253295898,SpeedFromLoadTask,0.6800410648086277,ARIMA,0.55,-4.697063556080572e-05,-3.804666124451739e-05,-4.981834231687632e-05,-0.10000000000000003,-0.55,-0.10000000000000003,0,0,0,ARIMA,0.6800410648086277
task_005,0.0334489381749522,0.0,9.500442858160987,0.0274659699349877,0.0,7.80111095145971,0.0285411610514353,0.0,8.106495586092514,21,1.316339081535031,0.0,373.8774654273623,0.01047850218366,0.0,2.976190476190479,SpeedFromLoadTask,0.0274659699349877,ETS,0.0,-0.0010751911164475977,0.0169874677513277,-1.2888731116000434,0.0,0.0,0.0,0,1,0,MISTRAL,0.01047850218366
task_006,3.327929085736847,0.0,1225.425748726568,3.355684548381274,0.0,1235.6459961284947,3.406318958945461,0.0555555555555555,1254.2908376736111,18,3.3152534928669284,1.0,1220.7582821180556,3.322579959564575,0.0,1223.4560682508682,SpeedFromLoadTask,3.327929085736847,ARIMA,0.0,-0.0783898732086139,0.005349126172272012,0.012675592869918706,0.0555555555555555,0.0,1.0,0,1,1,GPT4O,3.3152534928669284
task_007,1.7577730175403687,0.0,1015.8238772728042,1.8596976651901695,0.0,1074.7265283728673,1.779001654492547,0.0,1028.0919893002342,94,0.971621892253247,1.0,561.5040781618808,1.7542309262438551,0.0,1013.776888908224,SpeedFromLoadTask,1.7577730175403687,ARIMA,0.0,-0.02122863695217836,0.0035420912965136164,0.7861511252871217,0.0,0.0,1.0,0,1,1,GPT4O,0.971621892253247
task_008,0.8112383035152018,0.0,1228.055995441186,0.8117880014254967,0.0,1228.888130476593,0.811110420917318,0.9545454545454546,1227.862406220407,22,0.8115102134095619,0.1818181818181818,1228.4676137961649,0.8111600232557374,0.0,1227.9374944513495,SpeedFromLoadTask,0.8112383035152018,ARIMA,0.0,0.0001278825978837661,7.828025946432504e-05,-0.0002719098943601006,0.9545454545454546,0.0,0.1818181818181818,1,1,0,LLAMA,0.811110420917318
task_009,0.3617103703285936,0.1896551724137931,161.5812638597832,0.3618700517590608,0.1896551724137931,161.65259586866753,0.3620713666671832,0.1896551724137931,161.74252615531836,58,0.3618939970767628,0.1724137931034483,161.66329258906924,0.3595597585864918,0.0,160.6205544307314,SpeedFromLoadTask,0.3617103703285936,ARIMA,0.1896551724137931,-0.0003609963385896031,0.0021506117421017934,-0.00018362674816918556,0.0,-0.1896551724137931,-0.017241379310344807,0,1,0,MISTRAL,0.3595597585864918
task_000,0.0672645739910315,1.0,0.2500000000000004,0.0805893143924149,1.0,0.299523618491809,0.0657970104633782,1.0,0.2445455555555556,6,0.0896860986547084,1.0,0.3333333333333332,0.1300448430493274,0.0,0.4833333333333335,UnemploymentCountyUsingSingleStateData,0.0672645739910315,ARIMA,1.0,0.0014675635276533011,-0.0627802690582959,-0.022421524663676903,0.0,-1.0,0.0,1,0,0,LLAMA,0.0657970104633782
task_001,0.1572327044025158,1.0,0.694444444444445,0.2520758275977106,1.0,1.1133349052232218,0.16404,1.0,0.72451,6,0.1735849056603773,1.0,0.7666666666666666,0.2679245283018867,0.0,1.183333333333333,UnemploymentCountyUsingSingleStateData,0.1572327044025158,ARIMA,1.0,-0.006807295597484192,-0.11069182389937088,-0.016352201257861493,0.0,-1.0,0.0,0,0,0,ARIMA,0.1572327044025158
task_002,0.2899999999999999,0.0,0.9666666666666665,0.6074286327107481,0.0,2.024762109035827,0.4376773333333332,0.0,1.4589244444444442,6,0.5,0.0,1.6666666666666667,0.2899999999999999,0.0,0.9666666666666665,UnemploymentCountyUsingSingleStateData,0.2899999999999999,ARIMA,0.0,-0.14767733333333327,0.0,-0.21000000000000008,0.0,0.0,0.0,0,0,0,ARIMA,0.2899999999999999
task_003,0.2125000006536069,0.3333333333333333,0.8500000026144278,0.129167295667684,0.3333333333333333,0.5166691826707362,0.2031204166666666,0.3333333333333333,0.8124816666666664,6,0.1875,0.3333333333333333,0.75,0.075,0.0,0.3,UnemploymentCountyUsingSingleStateData,0.129167295667684,ETS,0.3333333333333333,-0.0739531209989826,0.05416729566768401,-0.05833270433231599,0.0,-0.3333333333333333,0.0,0,1,0,MISTRAL,0.075
task_004,0.1689497716894975,0.1666666666666666,0.6166666666666659,0.1302457292930575,0.1666666666666666,0.4753969119196599,0.1281806697108067,0.1666666666666666,0.4678594444444444,6,0.045662100456621,0.8333333333333334,0.1666666666666666,0.0958904109589041,0.0,0.3500000000000001,UnemploymentCountyUsingSingleStateData,0.1302457292930575,ETS,0.1666666666666666,0.002065059582250811,0.034355318334153395,0.0845836288364365,0.0,-0.1666666666666666,0.6666666666666667,1,1,1,GPT4O,0.045662100456621
task_005,0.111872146422634,0.8333333333333334,0.272222222961743,0.1035224739655889,0.8333333333333334,0.2519046866495997,0.0988360730593607,0.8333333333333334,0.2405011111111111,6,0.2397260273972602,0.0,0.5833333333333333,0.136986301369863,0.0,0.3333333333333334,UnemploymentCountyUsingSingleStateData,0.1035224739655889,ETS,0.8333333333333334,0.004686400906228211,-0.0334638274042741,-0.1362035534316713,0.0,-0.8333333333333334,-0.8333333333333334,1,0,0,LLAMA,0.0988360730593607
task_006,0.381471390499741,0.1666666666666666,2.3333333385567494,0.1716622520485749,0.8333333333333334,1.05000077503045,0.3518674841053588,0.1666666666666666,2.152256111111111,6,0.3297002724795641,0.1666666666666666,2.016666666666667,0.220708446866485,0.0,1.3500000000000003,UnemploymentCountyUsingSingleStateData,0.1716622520485749,ETS,0.8333333333333334,-0.18020523205678388,-0.04904619481791009,-0.15803802043098922,-0.6666666666666667,-0.8333333333333334,-0.6666666666666667,0,0,0,ETS,0.1716622520485749
task_007,0.2807017543859648,0.0,1.5999999999999996,0.6122806223150392,0.0,3.489999547195724,0.3039996101364521,0.1666666666666666,1.7327977777777772,6,0.108187134502924,1.0,0.6166666666666668,0.2807017543859648,0.0,1.5999999999999996,UnemploymentCountyUsingSingleStateData,0.2807017543859648,ARIMA,0.0,-0.023297855750487317,0.0,0.1725146198830408,0.1666666666666666,0.0,1.0,0,0,1,GPT4O,0.108187134502924
task_008,0.2203389830508475,0.0,1.0833333333333337,0.4308312901327695,0.1666666666666666,2.118253843152784,0.2091007909604519,0.8333333333333334,1.0280788888888888,6,0.3152542372881355,0.1666666666666666,1.55,0.2203389830508475,0.0,1.0833333333333337,UnemploymentCountyUsingSingleStateData,0.2203389830508475,ARIMA,0.1666666666666666,0.011238192090395616,0.0,-0.094915254237288,0.6666666666666667,-0.1666666666666666,0.0,1,0,0,LLAMA,0.2091007909604519
task_009,0.175,0.5,0.9333333333333336,0.4075893071287466,0.5,2.1738096380199816,0.1865886458333332,0.5,0.995139444444444,6,0.1937499999999999,0.6666666666666666,1.0333333333333332,0.175,0.0,0.9333333333333336,UnemploymentCountyUsingSingleStateData,0.175,ARIMA,0.5,-0.011588645833333217,0.0,-0.018749999999999906,0.0,-0.5,0.16666666666666663,0,0,0,ARIMA,0.175
task_000,0.1567693295598862,1.0,39.565965938821705,0.5199767916281361,0.0,131.2334758609626,0.264485461466063,1.0,66.7517223493788,24,0.7661625832540423,1.0,193.3666665395101,0.4462127723062621,0.0,112.61666679382324,PredictableSpikes,0.1567693295598862,ARIMA,1.0,-0.10771613190617679,-0.2894434427463759,-0.6093932536941561,0.0,-1.0,0.0,0,0,0,ARIMA,0.1567693295598862
task_001,0.1572810486077356,0.0,522.7808430989584,0.1586582224004243,0.25,527.3583817331978,0.1481309931143996,0.7916666666666666,492.3673014322915,24,1.3448764567842295,0.0416666666666666,4470.186676432291,0.1572810486077356,0.0,522.7808430989584,PredictableSpikes,0.1572810486077356,ARIMA,0.25,0.009150055493336001,0.0,-1.187595408176494,0.5416666666666666,-0.25,-0.2083333333333334,1,0,0,LLAMA,0.1481309931143996
task_002,0.3737414147267265,0.625,2518.523801457122,0.4594050158124676,0.2083333333333333,3095.7833979369952,0.762258706912272,0.4166666666666667,5136.617513020833,24,0.8220905284590646,0.6666666666666666,5539.805013020833,0.4537629536416323,0.0,3057.7633463541665,PredictableSpikes,0.3737414147267265,ARIMA,0.625,-0.38851729218554554,-0.08002153891490582,-0.4483491137323381,-0.20833333333333331,-0.625,0.04166666666666663,0,0,0,ARIMA,0.3737414147267265
task_003,0.2451019606230829,0.6666666666666666,1316.3080318713016,0.2502359807836101,0.375,1343.8800347876042,0.2876349680239503,0.4166666666666667,1544.7294574652778,24,0.5833993462853887,0.375,3133.117513020833,0.2525456834984793,0.0,1356.2841796875,PredictableSpikes,0.2451019606230829,ARIMA,0.6666666666666666,-0.04253300740086738,-0.00744372287539638,-0.3382973856623058,-0.24999999999999994,-0.6666666666666666,-0.29166666666666663,0,0,0,ARIMA,0.2451019606230829
task_004,0.2953088444841518,0.9583333333333334,797.5095922341993,0.4708980416352705,0.0416666666666666,1271.7049021150526,0.428818723633882,0.9583333333333334,1158.0657058376737,24,0.4590389671522855,0.9583333333333334,1239.6783447265625,0.4557680830337607,0.0,1230.8450113932292,PredictableSpikes,0.2953088444841518,ARIMA,0.9583333333333334,-0.13350987914973023,-0.16045923854960892,-0.1637301226681337,0.0,-0.9583333333333334,0.0,0,0,0,ARIMA,0.2953088444841518
task_005,0.2460485389482596,0.5,1425.8362155354416,0.2375797258195471,0.5,1376.7599620728697,0.2406425363256054,0.6666666666666666,1394.508761393229,24,0.8965045145954559,0.5,5195.1887613932295,0.2411769106812581,0.0,1397.6054280598958,PredictableSpikes,0.2375797258195471,ETS,0.5,-0.0030628105060583055,-0.0035971848617110114,-0.6589247887759088,0.16666666666666663,-0.5,0.0,0,0,0,ETS,0.2375797258195471
task_006,0.4782475784814951,0.4090909090909091,7.103969238693875,0.459029463269735,0.5909090909090909,6.818500152319188,0.5007685834502105,0.4090909090909091,7.4385,24,0.4333800841514726,0.7727272727272727,6.4375,0.4614305750350631,0.0,6.854166666666667,PredictableSpikes,0.459029463269735,ETS,0.5909090909090909,-0.041739120180475486,-0.00240111176532809,0.025649379118262372,-0.18181818181818182,-0.5909090909090909,0.18181818181818177,0,0,1,GPT4O,0.4333800841514726
task_007,0.2640036852859499,0.7916666666666666,408.0589461852615,0.4075268577699134,0.0833333333333333,629.8964347549278,0.43643157684281,0.0833333333333333,674.5731944444445,24,0.1894489260899159,0.9166666666666666,292.8229166666667,0.3966963870524251,0.0,613.15625,PredictableSpikes,0.2640036852859499,ARIMA,0.7916666666666666,-0.17242789155686006,-0.13269270176647519,0.07455475919603402,-0.7083333333333334,-0.7916666666666666,0.125,0,0,1,GPT4O,0.1894489260899159
task_008,0.3201046871804132,0.75,254.72156923016283,0.5759847930565352,0.25,458.3367761103143,0.5563957190173416,0.625,442.74887665473096,24,0.1430457894627508,0.875,113.82791137695312,0.5665485179746212,0.0,450.8279113769531,PredictableSpikes,0.3201046871804132,ARIMA,0.75,-0.23629103183692846,-0.24644383079420806,0.1770588977176624,-0.125,-0.75,0.125,0,0,1,GPT4O,0.1430457894627508
task_009,0.2941954636452556,0.8695652173913043,60.53365847993936,0.4207834556436995,0.1304347826086956,86.5804036620304,0.2728550373342813,0.8695652173913043,56.14265237087674,24,0.3335682335187996,0.8260869565217391,68.63499959309895,0.3961411341091038,0.0,81.50999959309895,PredictableSpikes,0.2941954636452556,ARIMA,0.8695652173913043,0.021340426310974325,-0.10194567046384817,-0.03937276987354399,0.0,-0.8695652173913043,-0.04347826086956519,1,0,0,LLAMA,0.2728550373342813
task_000,0.4240544157199517,0.9821428571428572,3.689254546560758,0.539087299478563,0.9821428571428572,4.69003551635667,0.4309968210139988,0.9821428571428572,3.7496531636855126,56,0.5350673564205436,0.9642857142857144,4.6550621906372935,0.8635446672142946,0.0,7.512800177471987,CashDepletedinATMScenario,0.4240544157199517,ARIMA,0.9821428571428572,-0.006942405294047049,-0.43949025149434284,-0.11101294070059187,0.0,-0.9821428571428572,-0.017857142857142794,0,0,0,ARIMA,0.4240544157199517
task_001,0.4116596518251135,0.3392857142857143,7.055383100109144,0.3819916784068283,0.6607142857142857,6.546907427689389,0.8861431515554019,0.3392857142857143,15.187496243662777,56,0.5233736185055868,0.5178571428571429,8.970034752436765,0.4088883573563143,0.0,7.007886232068022,CashDepletedinATMScenario,0.3819916784068283,ETS,0.6607142857142857,-0.5041514731485737,-0.026896678949485997,-0.14138194009875854,-0.3214285714285714,-0.6607142857142857,-0.1428571428571428,0,0,0,ETS,0.3819916784068283
task_002,0.3377943998086366,0.7678571428571429,5.120877092899663,0.3355646262324592,0.7678571428571429,5.087074293223091,0.4703907143554561,0.3392857142857143,7.131003460152617,56,0.3532275569145583,0.7678571428571429,5.354839825081156,0.4015321949319117,0.0,6.087125838241848,CashDepletedinATMScenario,0.3355646262324592,ETS,0.7678571428571429,-0.1348260881229969,-0.06596756869945253,-0.01766293068209912,-0.4285714285714286,-0.7678571428571429,0.0,0,0,0,ETS,0.3355646262324592
task_003,0.5429331678864191,0.3571428571428571,6.451950751418638,0.4843707122651068,0.6428571428571429,5.756023329961325,0.8461694919692065,0.3571428571428571,10.055462094517605,56,0.7438531577028785,0.3392857142857143,8.83958509749808,0.4923211339927959,0.0,5.850502231738034,CashDepletedinATMScenario,0.4843707122651068,ETS,0.6428571428571429,-0.36179877970409974,-0.007950421727689116,-0.2594824454377717,-0.2857142857142858,-0.6428571428571429,-0.3035714285714286,0,0,0,ETS,0.4843707122651068
task_004,0.3562572473171454,0.6785714285714286,6.981802495625479,0.4411627541619596,0.6785714285714286,8.645750342428878,0.6329422632840294,0.6785714285714286,12.40417677580422,56,0.6548569164459217,0.6607142857142857,12.833652333954088,0.4433153357693619,0.0,8.687935869184548,CashDepletedinATMScenario,0.3562572473171454,ARIMA,0.6785714285714286,-0.27668501596688394,-0.08705808845221646,-0.2985996691287763,0.0,-0.6785714285714286,-0.017857142857142905,0,0,0,ARIMA,0.3562572473171454
task_005,0.4823385847954334,0.7857142857142857,8.950389557473068,0.5341930198470605,0.7857142857142857,9.91261279364976,0.758665970719485,0.2142857142857142,14.077986285956644,56,0.7064405802131862,0.5535714285714286,13.108879512089947,0.5807770274925297,0.0,10.777036724719023,CashDepletedinATMScenario,0.4823385847954334,ARIMA,0.7857142857142857,-0.27632738592405165,-0.09843844269709628,-0.22410199541775283,-0.5714285714285715,-0.7857142857142857,-0.2321428571428571,0,0,0,ARIMA,0.4823385847954334
task_006,0.3313150263452147,0.7321428571428571,10.091412762629522,0.3347501884114928,0.75,10.196043206650554,0.3594774754537408,0.75,10.94920331169011,56,0.358683014599651,0.6428571428571429,10.92500509620073,0.3724212694908286,0.0,11.34345397331454,CashDepletedinATMScenario,0.3313150263452147,ARIMA,0.75,-0.02816244910852611,-0.0411062431456139,-0.027367988254436315,0.0,-0.75,-0.1071428571428571,0,0,0,ARIMA,0.3313150263452147
task_007,0.4913661471576382,0.9821428571428572,10.035120892158025,0.5100435212663417,0.9821428571428572,10.41656700563798,0.6188789152304979,0.9821428571428572,12.63930119702208,56,0.5255689039465081,0.9821428571428572,10.733640318469408,1.0686722031861289,0.0,21.825383810214245,CashDepletedinATMScenario,0.4913661471576382,ARIMA,0.9821428571428572,-0.12751276807285966,-0.5773060560284906,-0.034202756788869915,0.0,-0.9821428571428572,0.0,0,0,0,ARIMA,0.4913661471576382
task_008,0.3587909464129909,0.8928571428571429,7.169897065729868,0.3656544118565908,0.8928571428571429,7.307053092761167,0.4426521224239338,0.8928571428571429,8.845736453040965,56,0.3466489826314206,0.8928571428571429,6.927258193818448,0.6353017198359544,0.0,12.69554871003295,CashDepletedinATMScenario,0.3587909464129909,ARIMA,0.8928571428571429,-0.0838611760109429,-0.2765107734229635,0.012141963781570342,0.0,-0.8928571428571429,0.0,0,0,1,GPT4O,0.3466489826314206
task_009,0.597600361038487,0.7321428571428571,10.309530739101316,0.5822915463222164,0.7321428571428571,10.0454300019091,0.9381966121891764,0.2678571428571428,16.185342987204297,56,0.6759256157700388,0.625,11.660762555460392,0.6922882771834589,0.0,11.943043778520591,CashDepletedinATMScenario,0.5822915463222164,ETS,0.7321428571428571,-0.35590506586696,-0.10999673086124251,-0.09363406944782249,-0.4642857142857143,-0.7321428571428571,-0.1071428571428571,0,0,0,ETS,0.5822915463222164
task_000,0.6473270599595649,0.4166666666666667,1.9042204347143863,2.5846852836269294,0.4166666666666667,7.603282542669217,0.5317706798866858,0.7083333333333334,1.5642920833333338,24,1.6333333333333335,0.8333333333333334,0.6125,0.8222222222222223,0.0,0.3083333333333333,OracleePredUnivariateConstraints,0.6473270599595649,ARIMA,0.4166666666666667,0.11555638007287905,-0.17489516226265744,-0.9860062733737687,0.2916666666666667,-0.4166666666666667,0.4166666666666667,1,0,0,LLAMA,0.5317706798866858
task_001,0.8643819888620927,0.3333333333333333,3.74205369344881,0.7806397404895636,0.7083333333333334,3.379519543202736,0.7567769008662175,0.7083333333333334,3.276213333333333,24,0.4147909967845659,0.0,0.5375,0.4147909967845659,0.0,0.5375,OracleePredUnivariateConstraints,0.7806397404895636,ETS,0.7083333333333334,0.02386283962334612,0.36584874370499776,0.36584874370499776,0.0,-0.7083333333333334,-0.7083333333333334,1,1,1,MISTRAL,0.4147909967845659
task_002,0.225027732182191,0.6666666666666666,0.9507421684697572,0.2354463163927566,0.6666666666666666,0.9947606867593968,0.2187962524654833,0.6666666666666666,0.9244141666666668,24,0.8551401869158877,0.0833333333333333,0.7624999999999998,0.5514018691588785,0.0,0.4916666666666667,OracleePredUnivariateConstraints,0.225027732182191,ARIMA,0.6666666666666666,0.006231479716707705,-0.3263741369766875,-0.6301124547336967,0.0,-0.6666666666666666,-0.5833333333333334,1,0,0,LLAMA,0.2187962524654833
task_003,0.1673228346456693,0.0,0.7083333333333336,0.1740909629087688,0.1363636363636363,0.736985076313788,0.1331909448818897,0.8636363636363636,0.5638416666666667,24,0.3793103448275862,1.0,0.0458333333333333,1.0,0.0,0.1208333333333333,OracleePredUnivariateConstraints,0.1673228346456693,ARIMA,0.1363636363636363,0.034131889763779594,-0.8326771653543307,-0.2119875101819169,0.7272727272727273,-0.1363636363636363,0.8636363636363638,1,0,0,LLAMA,0.1331909448818897
task_004,0.6269427201851364,1.0,3.769493105113133,1.0180180046348544,1.0,6.120833252867063,0.6896855624855625,1.0,4.146734444444444,24,0.7391304347826086,0.391304347826087,2.3375,0.067193675889328,0.0,0.2125,OracleePredUnivariateConstraints,0.6269427201851364,ARIMA,1.0,-0.06274284230042604,0.5597490442958084,-0.11218771459747223,0.0,-1.0,-0.6086956521739131,0,1,0,MISTRAL,0.067193675889328
task_005,0.6190121480337443,0.0,1.1993360368153796,0.5160906411533388,0.0,0.9999256172345938,0.5447286021505376,0.0416666666666666,1.0554116666666666,24,0.7047781569965871,0.8333333333333334,3.4416666666666664,0.7883959044368601,0.0,3.85,OracleePredUnivariateConstraints,0.5160906411533388,ETS,0.0,-0.02863796099719884,-0.27230526328352134,-0.18868751584324828,0.0416666666666666,0.0,0.8333333333333334,0,0,0,ETS,0.5160906411533388
task_006,0.2610260008372853,0.6956521739130435,0.8320203776688467,0.2898438334835393,0.3043478260869565,0.9238772192287816,0.5321953812636165,0.3043478260869565,1.6963727777777775,24,1.1992589543021823,0.375,12.1375,0.8699053108275012,0.0,8.804166666666667,OracleePredUnivariateConstraints,0.2610260008372853,ARIMA,0.6956521739130435,-0.27116938042633126,-0.6088793099902159,-0.938232953464897,-0.391304347826087,-0.6956521739130435,-0.32065217391304346,0,0,0,ARIMA,0.2610260008372853
task_007,0.2329667603890008,0.7083333333333334,0.8843029946432489,0.2611132906009829,0.2916666666666667,0.991142532239564,0.2265106110501281,0.7083333333333334,0.8597965277777778,24,0.2988235294117647,0.7083333333333334,1.5875,0.3223529411764706,0.0,1.7125,OracleePredUnivariateConstraints,0.2329667603890008,ARIMA,0.7083333333333334,0.006456149338872702,-0.08938618078746982,-0.06585676902276391,0.0,-0.7083333333333334,0.0,1,0,0,LLAMA,0.2265106110501281
